14668282	Pub
121347991	Residential Building (Apartment / Condo)
121347991	Neighborhood
30657398	Train Station
20880527	Pub
20880527	Burger Joint
20880527	Bar
14090937	Russian Restaurant
14090937	Restaurant
54274173	Nightclub
54274173	Bar
54274173	Lounge
17012267	Bar
17012267	Pub
17012267	Lounge
119405061	Italian Restaurant
119405061	Wine Bar
119405061	Lounge
22792650	Bar
14900310	Restaurant
14900310	Bar
14900310	Burrito Place
93727691	Japanese Restaurant
93727691	Sushi Restaurant
93727691	Japanese Restaurant
93727691	Sushi Restaurant
8466412	Cocktail Bar
8466412	Lounge
28107328	Theater
28107328	Indie Theater
28107328	Performing Arts Venue
25025235	Bar
17060612	Music Venue
17060612	Concert Hall
17060612	Nightclub
51861288	Mexican Restaurant
119054910	Home (private)
3552721	Bar
3552721	Pub
3552721	BBQ Joint
57580116	Convention
57580116	General Entertainment
29298991	Electronics Store
29298991	Mobile Phone Shop
18968460	Airport
18753944	Office
25967104	Home (private)
15301827	Bar
15301827	Hotel Bar
31192632	Gay Bar
31192632	Karaoke Bar
31192632	Bar
22532360	College Residence Hall
22532360	University
22532360	University
22532360	College Arts Building
22532360	College Cafeteria
20734795	Bar
14782518	Bar
14782518	Sports Bar
22532360	General College & University
61524491	Convention
61524491	General Entertainment
68141346	Fried Chicken Joint
68141346	Korean Restaurant
68141346	Asian Restaurant
41873814	Cocktail Bar
41873814	Wine Bar
41873814	Restaurant
6563502	Multiplex
10500412	Airport
8367662	Indie Theater
8367662	Comedy Club
8367662	Theater
81993602	Bar
5766762	Deli / Bodega
9444832	Train
14094710	BBQ Joint
14094710	Bar
14094710	Sports Bar
77085412	Burger Joint
13565942	Hospital
13565942	Meeting Room
13565942	Emergency Room
5766762	Home (private)
18358555	Diner
123157840	Theater
16700783	Building
14931637	American Restaurant
14931637	Pizza Place
14931637	Gluten-free Restaurant
47622026	Beer Garden
47622026	German Restaurant
16123855	American Restaurant
16123855	Bar
16123855	Breakfast Spot
7209262	General Entertainment
100279537	Bar
100279537	Speakeasy
100279537	Snack Place
42979065	Japanese Restaurant
42979065	Sushi Restaurant
16180823	Pub
16180823	Lounge
16180823	Sports Bar
44457668	Bus Station
9863222	Pub
9863222	Bar
18097170	Multiplex
18097170	Movie Theater
95696103	Nightclub
95696103	Lounge
14306772	Italian Restaurant
14306772	Gluten-free Restaurant
32804019	Nightclub
32804019	Lounge
32804019	Asian Restaurant
120954889	Home (private)
132649867	Music Venue
132649867	Coffee Shop
132649867	Wine Bar
24455457	Karaoke Bar
24455457	Sake Bar
40268422	Pub
14632447	Bar
14929640	French Restaurant
14929640	Italian Restaurant
14352482	Bar
14352482	Sports Bar
14352482	Lounge
17837509	Dive Bar
15811158	Bar
15811158	Rock Club
15811158	Taco Place
41680795	Residential Building (Apartment / Condo)
25025235	Karaoke Bar
25025235	General Entertainment
25025235	Bar
16812850	Hotel
55137681	Whisky Bar
55137681	Nightclub
55137681	Burger Joint
29621068	Falafel Restaurant
29621068	Middle Eastern Restaurant
2887401	Dive Bar
2887401	Southern / Soul Food Restaurant
2887401	Bar
34327671	American Restaurant
34327671	Lounge
34327671	Breakfast Spot
41680795	Residential Building (Apartment / Condo)
80842235	American Restaurant
27661576	Thai Restaurant
39944028	College Residence Hall
20523393	Rock Club
20523393	Concert Hall
20523393	Music Venue
89865369	Lounge
89865369	Hotel Bar
89865369	Nightlife Spot
16287075	Lounge
9132802	Hotel
9132802	Event Space
9132802	General Entertainment
158611380	Beer Garden
28102509	Wine Bar
28102509	Italian Restaurant
158611380	Beer Garden
11009822	Office
18987519	Pub
18987519	Bar
18469430	Bar
18469430	Dive Bar
19269918	Coffee Shop
18224092	Gay Bar
18224092	Piano Bar
8938422	American Restaurant
8938422	Lounge
8938422	Breakfast Spot
12188	Beer Garden
12188	Bar
15589344	Smoke Shop
15589344	American Restaurant
15589344	Lounge
11101232	Train Station
158796628	Music Venue
158796628	Concert Hall
158796628	Nightclub
25035151	Lounge
49382558	Office
20952545	Greek Restaurant
33864543	Diner
33864543	American Restaurant
15816711	Music Venue
15816711	Rock Club
15816711	Bar
15740040	Bar
20103668	Bar
24305008	Bar
24305008	Event Space
24305008	Lounge
28216657	Bus Line
41680795	Residential Building (Apartment / Condo)
15723289	Whisky Bar
15723289	American Restaurant
31472964	Diner
93727691	Dessert Shop
93727691	Restaurant
16100191	Bridge
10581992	Asian Restaurant
10581992	Chinese Restaurant
15150925	Burger Joint
15150925	Wine Bar
15150925	Restaurant
93664770	Lounge
93664770	Hotel Bar
93664770	Beer Garden
18879448	Bar
18879448	Pool Hall
14959531	Dessert Shop
14959531	Ice Cream Shop
31438204	Home (private)
20851114	Bar
20851114	Nightclub
6798522	Lounge
34117534	Bar
14355151	Temple
14355151	Event Space
14355151	Concert Hall
35780443	Hotel
24971455	Lounge
24971455	Hotel Bar
24971455	Beer Garden
15094406	Subway
12209202	Home (private)
15877648	Lounge
102739159	Japanese Restaurant
15391158	Argentinian Restaurant
12233932	Bar
80194452	Nightclub
80194452	Bar
80194452	Lounge
21914644	Sports Bar
21914644	Bar
21914644	Burger Joint
38533992	Japanese Restaurant
38533992	Asian Restaurant
38533992	Sushi Restaurant
14700466	Spanish Restaurant
14700466	Tapas Restaurant
14700466	Wine Bar
16537373	Airport Terminal
13165062	Beer Garden
19103982	Multiplex
14823368	Tunnel
47298154	Hotel
102258956	Spa
55300955	Nightclub
55300955	Lounge
55300955	Asian Restaurant
162413668	Gay Bar
23949429	Bar
623033	Dive Bar
623033	Bar
623033	Cocktail Bar
67660368	Bar
25010255	Bar
25010255	Wings Joint
25010255	Burger Joint
39944028	Fraternity House
25671564	Asian Restaurant
85389037	Korean Restaurant
85389037	Asian Restaurant
113256335	Home (private)
14823368	Building
62998463	Convention
62998463	General Entertainment
111693436	Home (private)
17992791	American Restaurant
17992791	Restaurant
31192632	Cocktail Bar
31192632	Music Venue
31192632	Bar
31192632	Home (private)
159245855	Bank
39339955	Sports Bar
39339955	Wings Joint
39339955	American Restaurant
88465363	American Restaurant
19054285	Music Venue
19054285	Nightclub
48933476	Subway
48933476	Train Station
48933476	Train
29382731	Nightclub
29382731	Bar
29382731	Lounge
14749422	Cocktail Bar
14749422	Mexican Restaurant
14749422	Lounge
15177826	Stadium
15177826	Music Venue
15177826	Hockey Arena
18166604	Bar
18166604	Event Space
18166604	Lounge
109677517	Nightclub
21961554	Karaoke Bar
21961554	Art Gallery
30790559	Train Station
178098257	French Restaurant
178098257	Breakfast Spot
12471262	Diner
12471262	American Restaurant
12471262	Brazilian Restaurant
16022522	Lounge
16022522	Nightclub
16022522	Other Nightlife
21834317	Office
21834317	Building
106634435	Whisky Bar
106634435	Bar
106634435	Cocktail Bar
31036797	Bar
31036797	American Restaurant
12374822	Sushi Restaurant
12374822	Japanese Restaurant
15831495	Bar
14378963	Diner
14378963	Breakfast Spot
14378963	Burger Joint
17044112	Southern / Soul Food Restaurant
17044112	Lounge
17044112	American Restaurant
96794283	Mexican Restaurant
21347789	Bar
21347789	Italian Restaurant
20565212	Chinese Restaurant
20565212	Asian Restaurant
14215968	Bar
14215968	Rock Club
14215968	Nightclub
40815091	Bar
40815091	Wine Bar
32780436	Spanish Restaurant
32780436	Tapas Restaurant
32780436	Bar
93664770	Bar
93664770	American Restaurant
775252	Road
20604749	Bar
130062461	Bar
22685685	Cocktail Bar
22685685	Bar
21975320	Rock Club
21975320	Bar
21975320	Dive Bar
152914299	Park
152914299	Plaza
52855943	Bar
15811158	Bar
22538642	Nightclub
22538642	Lounge
22538642	Home (private)
29621068	Hookah Bar
29621068	Lounge
29621068	Hotel Bar
17565813	Lounge
17565813	Nightclub
17565813	Other Nightlife
34672903	Home (private)
17621749	Hotel
17621749	Spa
14824238	Bar
14824238	Arcade
115279006	Cocktail Bar
115279006	Cuban Restaurant
115279006	Lounge
8082272	Spa
8082272	Gym
41688867	Building
16123855	Bar
16123855	Dive Bar
23863119	Diner
93913360	Gay Bar
93913360	Nightclub
93913360	Bar
176873225	Diner
15967621	Speakeasy
176873225	Video Store
27671908	Karaoke Bar
27671908	General Entertainment
27671908	Music Venue
176873225	Elementary School
176873225	School
159245855	Speakeasy
42979065	Bridge
42979065	Scenic Lookout
55137681	Supermarket
55137681	Grocery Store
47507040	Lounge
47507040	Hotel Bar
47507040	Beer Garden
63177007	French Restaurant
63177007	Bar
15391930	Hotel
15391930	Lounge
15391930	Hotel Bar
20151744	Home (private)
67823824	Home (private)
37994255	Lounge
37994255	Restaurant
37994255	Nightclub
62244598	Moroccan Restaurant
62244598	Jazz Club
62244598	Hookah Bar
136144242	Toll Plaza
136144242	Road
38771190	College Residence Hall
95839795	Platform
3863781	Bar
3863781	Event Space
3863781	Lounge
17972512	Train Station
136144242	Tunnel
15877648	Lounge
14654608	Beer Garden
16463807	Asian Restaurant
23196908	Burger Joint
23196908	Bar
23196908	Wings Joint
24797021	Italian Restaurant
24797021	Gluten-free Restaurant
1054551	Bridge
19295745	Other Nightlife
19295745	Bar
15422230	Lounge
15422230	Bar
48933476	Subway
26414229	Lounge
26414229	Nightclub
24017034	Thai Restaurant
24017034	Lounge
24017034	Nightclub
41298402	Zoo
41298402	Speakeasy
41298402	Home (private)
20725166	Gay Bar
20725166	Bar
14727879	Bar
14727879	Pub
47886752	Home (private)
25355737	Subway
34117534	Bar
21914644	Sports Bar
21914644	Wings Joint
21914644	American Restaurant
705663	Train Station
15140557	Speakeasy
15140557	Cocktail Bar
418	Nightclub
418	Gay Bar
418	Cocktail Bar
25671564	Mexican Restaurant
144617161	Roof Deck
144617161	Hotel Bar
144617161	Bar
130612929	Pub
130612929	Bar
158465146	Gay Bar
158465146	Bar
158465146	Dive Bar
18544190	Bar
29047615	Music Venue
29047615	Rock Club
29047615	Bar
138397891	Brewery
138397891	Bar
138397891	Beer Garden
18104546	Bar
18104546	Dive Bar
18104546	Food
47560929	Hotel Bar
47560929	Cocktail Bar
27671908	Bar
27671908	Lounge
27671908	Cocktail Bar
21907044	Home (private)
138397891	Building
6515122	Bar
6515122	Lounge
24123017	Nightclub
24123017	Bar
24123017	Cocktail Bar
136144242	Bridge
40810302	Nightclub
79409179	Nightclub
79409179	Lounge
79409179	Home (private)
684143	Fast Food Restaurant
136144242	Bridge
136144242	Border Crossing
68533964	Subway
14392794	Concert Hall
14392794	Jazz Club
68533964	Miscellaneous Shop
784548	Harbor / Marina
784548	Scenic Lookout
784548	Harbor / Marina
784548	Scenic Lookout
14392794	Field
14392794	Park
23395112	Nightclub
23395112	Bar
23395112	Cocktail Bar
11694962	Train Station
59168039	Nightclub
59168039	Lounge
59168039	Home (private)
19723828	Airport
17714250	Fried Chicken Joint
18753944	Office
21975320	Beer Garden
21975320	Bar
28504594	Road
50564229	Hookah Bar
50564229	Lounge
50564229	Nightlife Spot
19634700	Home (private)
5174191	Fast Food Restaurant
19863009	Event Space
19863009	Historic Site
19863009	Athletics & Sports
2529561	Bar
42979065	Nightclub
42979065	Lounge
29929597	Food Truck
29929597	Halal Restaurant
15127823	Bar
15127823	Lounge
85155514	Beer Garden
85845596	Nightclub
85845596	Gay Bar
85845596	Cocktail Bar
21102132	Music Venue
21102132	Concert Hall
21102132	Nightclub
17578324	Hotel Bar
17578324	Roof Deck
41688867	Bridge
137559682	Bar
137559682	Karaoke Bar
137559682	Rock Club
14778168	Airport Terminal
23795164	Beer Garden
23795164	German Restaurant
59933327	Clothing Store
32153359	Pub
12374822	Gay Bar
16958072	Home (private)
22024282	Road
24646596	Scenic Lookout
33210281	TV Station
32153359	Bar
32153359	Mexican Restaurant
15704247	Karaoke Bar
32153359	Home (private)
7807402	Bar
7807402	BBQ Joint
7807402	Wings Joint
194013475	Home (private)
34117534	Bar
68533964	Train Station
68533964	Fried Chicken Joint
85389037	Bar
122116101	Nightclub
122116101	Lounge
122116101	Cocktail Bar
27209298	Brewery
14328302	Pub
17687867	Lounge
17687867	Bar
17687867	Nightclub
25671564	American Restaurant
14757044	General Travel
14757044	Other Great Outdoors
23718102	Gay Bar
23718102	Dive Bar
23718102	Roof Deck
96794283	Spanish Restaurant
44763433	Rock Club
44763433	Bar
44763433	Dive Bar
48933476	Bus Line
12471262	Bar
25901851	Sports Bar
25901851	Pub
25901851	Restaurant
26254390	Mediterranean Restaurant
26254390	Winery
26254390	Breakfast Spot
17971770	Bar
17971770	Karaoke Bar
17971770	Pizza Place
15917096	Bar
15917096	Mexican Restaurant
15917096	Lounge
162140361	Neighborhood
162140361	Beach
21347789	Diner
90940992	Chinese Restaurant
90940992	Dumpling Restaurant
775252	Bar
775252	Lounge
775252	Karaoke Bar
17919069	Bar
17919069	Rock Club
17919069	Taco Place
150662083	Bagel Shop
60408373	Bar
60408373	Dive Bar
131539727	Arcade
14080008	Home (private)
68533964	Nightclub
68533964	Park
33210281	Italian Restaurant
31503733	Bar
31503733	Dive Bar
15538870	Lounge
27209298	Bar
27209298	Event Space
27209298	Lounge
85155514	Wine Bar
85155514	French Restaurant
85155514	Bar
167076015	French Restaurant
167076015	Food
167076015	Dessert Shop
22687755	Lounge
22687755	Hotel Bar
22687755	Beer Garden
171285186	Rock Club
171285186	Music Venue
155664537	Bar
15740040	Lounge
15740040	Bar
15740040	American Restaurant
15870017	College Bookstore
12374822	Nightclub
12374822	Speakeasy
12374822	Bar
16341020	Nightclub
16341020	Lounge
16341020	Cocktail Bar
59933327	Pizza Place
59933327	Sandwich Place
59933327	Italian Restaurant
15870017	Breakfast Spot
19026065	Bar
19026065	Dive Bar
15870017	Park
120954889	Rock Club
120954889	Bar
120954889	Dive Bar
15831495	Bar
17882839	Beer Garden
17882839	German Restaurant
18122295	Event Space
14083070	Bar
14083070	Breakfast Spot
20341709	Park
103159876	Cocktail Bar
103159876	Bar
167076015	Karaoke Bar
18987519	Home (private)
12374822	Subway
16100191	Japanese Restaurant
16100191	Bar
137038359	Bar
31503733	Pizza Place
44265437	Convention
44265437	General Entertainment
15301827	Pizza Place
15301827	Italian Restaurant
18753944	Bar
18753944	Lounge
48933476	Road
130062461	Arcade
21914644	Beer Garden
21914644	Bar
16303325	Music Venue
16303325	Rock Club
16303325	Bar
168187367	Bar
15026325	Nightclub
15026325	Coffee Shop
15026325	Bar
20020055	Dive Bar
20020055	Karaoke Bar
20020055	BBQ Joint
18820234	Taxi
65803298	Convention
65803298	General Entertainment
15119211	Bar
15119211	Dive Bar
43005445	Pizza Place
43005445	Italian Restaurant
93913360	Gay Bar
93913360	Nightclub
93913360	Bar
121537985	Gay Bar
121537985	Bar
68533964	Tech Startup
68533964	Bar
150773057	Hotel
25901851	Building
25901851	Historic Site
75035930	Lounge
75035930	Hotel Bar
75035930	Beer Garden
17971770	Fast Food Restaurant
17971770	Burger Joint
17971770	Diner
18166604	Gay Bar
18166604	Nightclub
18166604	Bar
108137545	Convention
108137545	General Entertainment
25901851	Building
25901851	Historic Site
27050311	Wine Bar
27050311	Italian Restaurant
51861288	Dive Bar
51861288	Bar
85389037	Korean Restaurant
85389037	Asian Restaurant
28052648	Nightclub
28052648	Coffee Shop
28052648	Bar
16206101	Sports Bar
16206101	Bar
16206101	Whisky Bar
17971770	Home (private)
63177007	Bar
63177007	Arcade
72673750	University
72673750	College Arts Building
72673750	College Cafeteria
27050311	Wine Bar
27050311	Italian Restaurant
30328648	Bowling Alley
30328648	Music Venue
30328648	Bar
19295745	Nightclub
19295745	Lounge
32925526	Hotel
15317971	Food Truck
15317971	Halal Restaurant
24455457	Bar
24455457	Asian Restaurant
24455457	Pub
17578324	Rock Club
17578324	Bar
17578324	Dive Bar
17919069	Bar
68533964	American Restaurant
68533964	Bar
68533964	Pub
27013777	Bar
27013777	Wings Joint
31503733	Fast Food Restaurant
68533964	Gas Station / Garage
16198059	Latin American Restaurant
16198059	Spanish Restaurant
105602702	Nightclub
105602702	Lounge
105602702	Asian Restaurant
31503733	Subway
41298402	Zoo
41298402	Speakeasy
41298402	Home (private)
20020055	Bar
130062461	Seafood Restaurant
17613414	Pizza Place
156697646	Home (private)
49382558	Farmers Market
15530973	Bar
15530973	Pool Hall
14186499	Bar
806448	Bar
15530973	Home (private)
45720687	Bar
45720687	Rock Club
45720687	Nightclub
78023857	Theater
78023857	Performing Arts Venue
100279537	Music Venue
100279537	Bar
100279537	Burger Joint
17630233	Bar
30328648	Whisky Bar
30328648	Nightclub
30328648	Burger Joint
72511552	Department Store
88465363	Speakeasy
88465363	Cocktail Bar
88465363	Lounge
23857378	Burger Joint
23857378	Sports Bar
23857378	Bar
46307901	Nightclub
50531108	Stadium
50531108	Music Venue
50531108	Hockey Arena
19295745	Cocktail Bar
19295745	Nightclub
19295745	Event Space
81493535	Home (private)
30830670	Lounge
30830670	Nightclub
27209298	Nightclub
27209298	Bar
27209298	Cocktail Bar
20952545	Park
20952545	Other Great Outdoors
20952545	Dog Run
22545291	Music Venue
22545291	Nightclub
33938793	Bar
57560730	Theater
57560730	Performing Arts Venue
65803298	Stadium
65803298	Music Venue
65803298	Hockey Arena
18848886	Taxi
32386253	Nightclub
17145072	Hotel
18848886	Bar
167633022	Hookah Bar
167633022	Mediterranean Restaurant
167633022	Lounge
26581285	Nightclub
62244598	Art Museum
62244598	Comic Shop
62244598	Bookstore
62244598	Hobby Shop
19103982	Coffee Shop
25648636	Pizza Place
25648636	Bagel Shop
25742884	Convention
25742884	General Entertainment
16522560	Hospital
16522560	Emergency Room
16522560	Building
106597500	Bar
106597500	Gastropub
63177007	Speakeasy
63177007	Salon / Barbershop
63177007	Bar
23736158	Nightclub
23736158	Bar
23736158	Cocktail Bar
57560730	General Entertainment
57560730	Theater
15811158	Bar
92328472	Stadium
92328472	Music Venue
92328472	Hockey Arena
18753944	Bar
19737691	Lounge
19737691	Nightclub
19737691	Other Nightlife
13257682	Bar
57560730	Concert Hall
27050311	Bar
27050311	Gastropub
27050311	American Restaurant
20281424	Convention
20281424	General Entertainment
45118360	General Entertainment
162475446	Bridge
162475446	Scenic Lookout
73754025	Convention
73754025	General Entertainment
45118360	Convention
45118360	General Entertainment
167076015	Diner
159245855	Subway
159245855	Bridge
101225496	Art Museum
101225496	History Museum
149579718	Dentist's Office
101225496	Art Museum
101225496	Art Gallery
159245855	Bus Station
14086918	Diner
14086918	Breakfast Spot
14086918	American Restaurant
32386253	Nightclub
35555053	Bar
146259191	Hotel Bar
146259191	Lounge
15903744	Home (private)
72949789	College Academic Building
72949789	University
72949789	College Library
72949789	College Auditorium
45118360	American Restaurant
45118360	Breakfast Spot
45118360	Lounge
45118360	Gay Bar
45118360	Bar
18753944	Strip Club
19213824	Home (private)
15967621	Subway
15967621	Train Station
159245855	Strip Club
159245855	Home (private)
95696103	Mexican Restaurant
122116101	Office
14283737	Bus Station
14283737	Train Station
59515857	Theater
59515857	Performing Arts Venue
162475446	Office
21240707	Park
21240707	Neighborhood
21268732	Bridge
43031189	Clothing Store
149579718	Art Museum
149579718	Art Gallery
31472964	General Entertainment
91937240	Gay Bar
91937240	Bar
50564229	Stadium
50564229	Music Venue
50564229	Hockey Arena
43031189	Bar
43031189	Lounge
21102132	Diner
21102132	Breakfast Spot
130402798	Clothing Store
162475446	Comic Shop
162475446	Bookstore
162475446	Hobby Shop
131560069	Theater
131560069	Performing Arts Venue
146259191	Lounge
146259191	Home (private)
17788973	Ramen / Noodle House
17788973	Dumpling Restaurant
17788973	Chinese Restaurant
59515857	Park
62244598	Coffee Shop
62244598	Coffee Shop
22878403	Lake
20523393	Rock Club
20523393	Concert Hall
20523393	Music Venue
131539727	Farmers Market
130402798	Coffee Shop
36119928	American Restaurant
36119928	Breakfast Spot
36119928	Bakery
101225496	Art Museum
101225496	History Museum
101225496	Art Museum
101225496	Art Gallery
73754025	American Restaurant
73754025	Lounge
73754025	Breakfast Spot
73754025	American Restaurant
73754025	Breakfast Spot
73754025	Lounge
59515857	Convention
59515857	General Entertainment
31472964	Airport Terminal
130402798	Lounge
130402798	Cocktail Bar
130402798	Bar
18753944	Hotel
18753944	Hotel Bar
18753944	Lounge
47507040	Diner
78835908	Home (private)
101225496	Asian Restaurant
59515857	American Restaurant
59515857	Breakfast Spot
59515857	Lounge
27209298	Food Truck
11263392	Airport
101225496	Belgian Restaurant
101225496	Fast Food Restaurant
101225496	American Restaurant
101225496	Burger Joint
59515857	Gay Bar
59515857	Sports Bar
59515857	Bar
171285186	Pizza Place
171285186	Italian Restaurant
73886176	TV Station
59515857	Nightclub
59515857	Lounge
59515857	Coffee Shop
63881610	Convention
63881610	General Entertainment
14458023	Bar
14458023	Sports Bar
14458023	Lounge
14458023	Clothing Store
123340539	Airport
28666090	Bar
28666090	Gay Bar
101225496	Pizza Place
101225496	Italian Restaurant
62244598	Park
162475446	Art Museum
162475446	History Museum
48933476	Road
18982334	Gas Station / Garage
167633022	Home (private)
69509527	Airport
59515857	Department Store
59515857	Salon / Barbershop
59515857	Antique Shop
16167500	Pizza Place
16167500	American Restaurant
16167500	Fried Chicken Joint
180819213	Hospital
27055447	Airport
16570379	Speakeasy
130402798	History Museum
59515857	Bridge
140871216	Coffee Shop
72511552	Skate Park
85540722	Stadium
85540722	Music Venue
85540722	Hockey Arena
17597933	Airport
16570379	Subway
16167500	Pizza Place
16167500	Italian Restaurant
59515857	Bridge
59515857	Scenic Lookout
16167500	Drugstore / Pharmacy
16167500	Pizza Place
26382814	Whisky Bar
26382814	Bar
26382814	Nightclub
72511552	Dessert Shop
72511552	Diner
72511552	Bakery
26382814	Home (private)
22424381	Airport Terminal
72511552	Department Store
72511552	Clothing Store
72511552	Boutique
58983215	Airport
15779158	Bagel Shop
14458023	Train Station
14458023	Platform
14458023	Train
27207679	Airport Terminal
14458023	Train Station
59515857	American Restaurant
59515857	Steakhouse
14458023	Train
20656176	Office
80331019	Gym / Fitness Center
19170248	Car Dealership
19170248	Automotive Shop
14306772	Hotel
43332071	Stadium
43332071	Music Venue
43332071	Hockey Arena
43332071	Park
26581285	Home (private)
124308038	Subway
43332071	Building
43332071	Historic Site
43332071	Scenic Lookout
59515857	Hotel
59515857	Hotel Bar
59515857	Lounge
123340539	Airport Gate
28666090	Diner
28666090	American Restaurant
15779158	University
15779158	College Academic Building
15779158	College Gym
78023857	Theater
78023857	Performing Arts Venue
15223053	Airport
28666090	Bus Station
16200440	Deli / Bodega
15385909	Coffee Shop
12209202	Road
13533012	Train Station
50874830	Train Station
17212434	Other Great Outdoors
17212434	Park
16856267	High School
16909717	Laundry Service
16909717	Snack Place
16909717	Arcade
48933476	Subway
16507290	Hospital
16507290	Doctor's Office
34792838	Airport Lounge
30202977	University
59515857	Gay Bar
59515857	Nightclub
59515857	Bar
146259191	Lounge
146259191	Cocktail Bar
146259191	Bar
21201856	Bagel Shop
21201856	American Restaurant
6399602	Fast Food Restaurant
18820234	Office
18820234	Snack Place
56141057	Financial or Legal Service
22910502	Hotel
58729228	Platform
58729228	Train
113207395	Bus Station
113207395	Bus Line
5969712	Science Museum
5969712	History Museum
5969712	Planetarium
37365112	Playground
37365112	Park
22024282	Road
102258956	Pizza Place
20460110	Airport
112015799	TV Station
16997612	Subway
148193827	Park
148193827	Playground
73886176	TV Station
151854144	Women's Store
28666090	Convenience Store
151854144	Boutique
151854144	Women's Store
151854144	Clothing Store
15655658	Airport
28666090	Bagel Shop
28666090	Breakfast Spot
138723666	Hardware Store
151854144	Ice Cream Shop
16436200	American Restaurant
16436200	Greek Restaurant
27238077	High School
23485794	Gym
151854144	Hotel Bar
151854144	Roof Deck
7634352	Gastropub
7634352	Breakfast Spot
54300523	Train Station
54300523	Subway
54300523	Platform
122262879	Train Station
28666090	Home (private)
130402798	French Restaurant
93664770	Sandwich Place
50874830	Platform
48941160	Boutique
48941160	Women's Store
15397066	Plaza
15397066	Neighborhood
6180922	Convention
6180922	General Entertainment
146259191	Bar
146259191	Sports Bar
146259191	American Restaurant
6399602	Road
6399602	Bridge
6399602	Office
19261825	Bar
19261825	Sports Bar
19261825	Pub
124308038	University
15397066	Train Station
57560730	Park
57560730	Bridge
14306772	Other Great Outdoors
14306772	Park
14306772	General Entertainment
27351390	Tennis Court
27351390	Park
34077891	Automotive Shop
33195508	Gym / Fitness Center
111980274	Park
111980274	Field
15385909	Boat or Ferry
15385909	Convenience Store
15397066	Train Station
17249839	Home (private)
178098257	Gym
50874830	Convention
50874830	General Entertainment
35122099	General College & University
35122099	College Academic Building
35122099	College Administrative Building
6399602	Convention
6399602	General Entertainment
48933476	Bus Line
22315954	Yoga Studio
22315954	Yoga Studio
62332393	Convention
62332393	General Entertainment
167633022	Subway
167633022	Bus Station
102258956	Dog Run
6111852	Bus Station
14247652	Boat or Ferry
14247652	Harbor / Marina
32677928	Coffee Shop
64323929	Coffee Shop
20671301	Performing Arts Venue
20671301	Music Venue
24935550	Hotel
13848812	Road
117230308	Deli / Bodega
117230308	Bagel Shop
117230308	Bakery
25624174	Clothing Store
669443	Farmers Market
669443	Park
14846687	Surf Spot
14846687	Beach
14846687	Gym
93664770	Office
93664770	Auditorium
19726729	Ukrainian Restaurant
19726729	Coffee Shop
19726729	Varenyky restaurant
15616463	Diner
14738181	Diner
14738181	American Restaurant
17611773	Student Center
17611773	College Academic Building
17611773	Movie Theater
15641081	Park
15641081	Plaza
14165159	Convention
14165159	General Entertainment
15397066	Train
11702052	Bagel Shop
11702052	Bakery
68639236	Subway
49382558	Strip Club
115573797	Grocery Store
1919221	Theater
17457656	Gastropub
17457656	Breakfast Spot
6752712	Bakery
16887183	Rest Area
13848812	Toll Plaza
131539727	TV Station
15385909	Convention
15385909	General Entertainment
124308038	Sandwich Place
124308038	Sandwich Place
143676051	Subway
36505038	Train Station
47706672	Office
143676051	Boat or Ferry
14540548	Subway
13848812	Road
2841151	Convention
2841151	General Entertainment
100416212	Park
41595335	Gym / Fitness Center
41595335	Gym
41595335	Athletics & Sports
14101970	Juice Bar
143676051	Subway
143676051	Subway
6767202	Bakery
17721226	Gym
17721226	Gym Pool
17721226	Gym / Fitness Center
25311226	Road
36737769	Gastropub
36737769	Breakfast Spot
22910502	Museum
17030032	Convention
17030032	General Entertainment
55731987	Neighborhood
2255981	College Academic Building
2949	American Restaurant
2949	Breakfast Spot
110944941	Theater
110944941	Performing Arts Venue
97429999	Electronics Store
97429999	Other Repair Shop
107320326	University
151597861	Bagel Shop
151597861	Breakfast Spot
124308038	Home (private)
107492141	Gym
107492141	College Gym
117230308	Convention
117230308	General Entertainment
2595941	Train Station
26790606	Park
102679354	Post Office
23927511	Subway
151597861	Supermarket
21563182	Playground
29171454	Convention
29171454	General Entertainment
162475446	Electronics Store
19730294	Supermarket
19730294	Grocery Store
19730294	Convenience Store
10682802	Convention
10682802	General Entertainment
20493312	Airport
49320941	Coffee Shop
2886371	Speakeasy
15094406	Convention
15094406	General Entertainment
17298940	Subway
18224092	Park
18224092	Field
15411434	Synagogue
130957003	Automotive Shop
130957003	Building
1787311	General College & University
1787311	School
1787311	Trade School
151597861	Nightclub
15309150	Airport Terminal
80694517	Convention
80694517	General Entertainment
22060387	Restaurant
22060387	Restaurant
16180823	Toy / Game Store
5950382	Convention
5950382	General Entertainment
15309150	Airport
8991632	Office
8991632	General Entertainment
148193827	Coffee Shop
17446435	Park
17446435	Dog Run
38772444	Event Space
15399835	Convention
15399835	General Entertainment
38845016	Skating Rink
24440172	Convention
24440172	General Entertainment
20281424	Theater
20281424	Performing Arts Venue
15855288	Diner
7436522	High School
14412603	Coffee Shop
18413118	Coffee Shop
2507851	Breakfast Spot
18224092	Dog Run
9945	Yoga Studio
22449120	Other Great Outdoors
162475446	Electronics Store
23736158	TV Station
17993022	Convention
17993022	General Entertainment
15100546	Art Gallery
15100546	Event Space
15100546	Coworking Space
21327615	Convention
21327615	General Entertainment
117741146	Department Store
117741146	Clothing Store
108761676	Hotel
62244598	Art Museum
62244598	Art Gallery
